param,importance,dataset,imputation,time_taken
"('min_samples_leaf', 'min_samples_split')",0.0019715666109576258,dataset_60_waveform-5000.csv,False,233.82265692899819
"('bootstrap', 'min_samples_split')",0.000975331143282005,dataset_60_waveform-5000.csv,False,233.82265692899819
"('criterion', 'min_samples_leaf')",0.0008575276951153213,dataset_60_waveform-5000.csv,False,233.82265692899819
"('bootstrap', 'criterion')",0.0003982049137129938,dataset_60_waveform-5000.csv,False,233.82265692899819
"('criterion', 'min_samples_split')",0.00026902037999618623,dataset_60_waveform-5000.csv,False,233.82265692899819
"('bootstrap', 'max_features', 'min_samples_leaf')",0.011006206320005365,dataset_60_waveform-5000.csv,False,233.82265692899819
"('bootstrap', 'max_features', 'min_samples_split')",0.005557962991214345,dataset_60_waveform-5000.csv,False,233.82265692899819
bootstrap,0.11626288102471431,phpmPOD5A.csv,False,233.20484386000317
criterion,0.0005498827890145681,phpmPOD5A.csv,False,233.20484386000317
max_features,0.15871777313556132,phpmPOD5A.csv,False,233.20484386000317
min_samples_leaf,0.6044078676890672,phpmPOD5A.csv,False,233.20484386000317
min_samples_split,0.003858847387779827,phpmPOD5A.csv,False,233.20484386000317
"('max_features', 'min_samples_leaf')",0.029135273990300845,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'max_features')",0.010526162976551599,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'min_samples_leaf')",0.009214666637623277,phpmPOD5A.csv,False,233.20484386000317
"('min_samples_leaf', 'min_samples_split')",0.00797381251676857,phpmPOD5A.csv,False,233.20484386000317
"('max_features', 'min_samples_split')",0.003021232019211461,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'min_samples_split')",0.0016006689398051568,phpmPOD5A.csv,False,233.20484386000317
"('criterion', 'min_samples_leaf')",0.0009136786387679226,phpmPOD5A.csv,False,233.20484386000317
"('criterion', 'max_features')",0.0008743429154576756,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'criterion')",0.00016799013490737804,phpmPOD5A.csv,False,233.20484386000317
"('criterion', 'min_samples_split')",0.0001250304609186687,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'max_features', 'min_samples_leaf')",0.020908628527830986,phpmPOD5A.csv,False,233.20484386000317
"('bootstrap', 'max_features', 'min_samples_split')",0.002300711540284999,phpmPOD5A.csv,False,233.20484386000317
